,year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
7540,1952,SP,SP,13.612721,6.1819057,13.482902,53.827374,Spain,ESP,14.2354995728126,3584.5695718965303,,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7541,1992,SP,SP,13.955856,6.26105,13.482902,53.827374,Spain,ESP,23.743102194726454,15825.624964719193,12670.43033,4.5885005,19200000000.0,133000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7542,1980,SP,SP,13.490709,5.6252522,13.482902,53.827374,Spain,ESP,20.818807625337087,12063.145308665826,9580.080562,7.249118328,14900000000.0,103000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7543,1951,SP,SP,13.05175,8.092681,13.482902,53.827374,Spain,ESP,15.842220344173539,3444.8011881554016,,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7544,1981,SP,SP,14.140381,5.512866,13.482902,53.827374,Spain,ESP,19.071277904975712,11953.274080464646,9477.398839,6.25097847,13400000000.0,102000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7545,2001,SP,SP,14.519298,6.225666,13.482902,53.827374,Spain,ESP,26.19027300460991,20030.993135544464,16026.37004,4.113564014,24700000000.0,174000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7546,1987,SP,SP,14.306461,7.3006763,13.482902,53.827374,Spain,ESP,21.155675582456812,13612.473613307935,10834.61626,5.993123531,16800000000.0,113000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7547,1990,SP,SP,14.80193,6.17938,13.482902,53.827374,Spain,ESP,25.13884678119542,15396.242348325542,12315.1486,5.564146519,18300000000.0,133000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7548,1976,SP,SP,13.206614,7.3610706,13.482902,53.827374,Spain,ESP,24.2188813537996,11839.197643103296,9341.233402,9.170617104,14000000000.0,102000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7549,2004,SP,SP,14.422691,6.149961,13.482902,53.827374,Spain,ESP,27.573029909689865,20972.998832320332,16667.01969,3.480226755,24500000000.0,186000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7550,2005,SP,SP,14.317538,5.03828,13.482902,53.827374,Spain,ESP,,,16957.50446,3.311622143,24300000000.0,191000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7551,1995,SP,SP,15.157827,5.7846947,13.482902,53.827374,Spain,ESP,22.48197036626011,16312.368286498428,13085.6733,4.50299263,17700000000.0,134000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7552,2000,SP,SP,14.339775,6.424474,13.482902,53.827374,Spain,ESP,26.014593280121186,19536.380892109282,15653.5742,4.378855705,25000000000.0,167000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7553,1999,SP,SP,14.317372,5.7384167,13.482902,53.827374,Spain,ESP,25.753652695776175,18741.198335385754,15027.91344,4.469488621,23300000000.0,159000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7554,1973,SP,SP,13.373277,5.070794,13.482902,53.827374,Spain,ESP,25.723084302957663,11084.26861868824,8790.956868,10.54445362,12500000000.0,96900000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7555,1950,SP,SP,13.855295,5.104861,13.482902,53.827374,Spain,ESP,15.643102924735022,2971.95763012972,,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7556,1977,SP,SP,13.398252,7.8265777,13.482902,53.827374,Spain,ESP,22.81896407915226,11956.919938874975,9492.806795,8.961297035,13400000000.0,104000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7557,1983,SP,SP,14.2729845,5.555403,13.482902,53.827374,Spain,ESP,18.381783968069588,12186.717610301794,9668.038475,6.222827435,14100000000.0,101000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7558,1965,SP,SP,13.378166,7.0375953,13.482902,53.827374,Spain,ESP,24.441886133265808,7249.291578552882,5778.198847,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7559,1958,SP,SP,13.691855,6.215352,13.482902,53.827374,Spain,ESP,20.80918473669638,4632.032747361363,,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7560,1964,SP,SP,13.843851,5.7631845,13.482902,53.827374,Spain,ESP,22.509744589168285,6858.485595700612,5495.404217,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7561,1993,SP,SP,13.358982,6.156207,13.482902,53.827374,Spain,ESP,21.24532607405208,15595.039516492787,12500.81131,4.846196175,19800000000.0,127000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7562,1991,SP,SP,14.082253,6.3836594,13.482902,53.827374,Spain,ESP,24.8697244321193,15733.51220837514,12595.27124,5.192620754,19000000000.0,136000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7563,1982,SP,SP,14.14962,6.7811193,13.482902,53.827374,Spain,ESP,19.11722055461128,12034.146551888167,9544.445375,6.337020874,13400000000.0,99800000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7564,2003,SP,SP,14.972138,7.127514,13.482902,53.827374,Spain,ESP,27.045750412209095,20642.286135030186,16431.19179,3.672609806,24700000000.0,182000000000.0,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7565,1957,SP,SP,13.280045,6.3145447,13.482902,53.827374,Spain,ESP,19.651311773601556,4479.988790716821,,,,,8.510213,0.0,0.0,0.0,1.0,0.0,0.0,SP
7566,1974,SU,SU,27.212313,4.479244,27.082546,42.556034,Sudan,SDN,19.060611633617597,1079.6265305242277,28.74966415,44.41777039,188000000.0,58300000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7567,1990,SU,SU,28.126104,3.5098221,27.082546,42.556034,Sudan,SDN,7.869173658691352,1048.2085702208071,30.32480066,,232000000.0,118000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7568,1976,SU,SU,27.92751,4.215525,27.082546,42.556034,Sudan,SDN,19.773458924710066,1165.0690632428011,36.48124324,38.83927536,220000000.0,76800000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7569,1965,SU,SU,27.241928,4.475675,27.082546,42.556034,Sudan,SDN,,,31.46014829,45.97388458,171000000.0,48600000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7570,1972,SU,SU,27.625553,4.167121,27.082546,42.556034,Sudan,SDN,11.185143414486587,1014.0866345380167,27.23519771,44.15799713,163000000.0,50000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7571,2002,SU,SU,28.578632,6.449108,27.082546,42.556034,Sudan,SDN,11.496142279638484,1122.8943668245174,45.42768311,41.63831711,610000000.0,258000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7572,2005,SU,SU,28.853521,7.682905,27.082546,42.556034,Sudan,SDN,,,51.46516774,33.66172028,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7573,1971,SU,SU,27.018585,4.1569033,27.082546,42.556034,Sudan,SDN,12.309584896812012,1007.5857110946423,29.53897867,44.57015228,173000000.0,53400000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7574,1981,SU,SU,27.846779,4.247815,27.082546,42.556034,Sudan,SDN,17.747644442978583,1063.787373598538,32.18252897,36.36577988,219000000.0,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7575,1987,SU,SU,28.173689,3.7770212,27.082546,42.556034,Sudan,SDN,8.984283967801522,1032.728943339442,31.45007216,32.81370163,251000000.0,119000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7576,1963,SU,SU,27.570759,4.8986235,27.082546,42.556034,Sudan,SDN,,,31.25486084,49.66679001,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7577,1961,SU,SU,26.724926,5.4745092,27.082546,42.556034,Sudan,SDN,,,31.54910638,55.97712326,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7578,2001,SU,SU,28.242407,8.453106,27.082546,42.556034,Sudan,SDN,10.313136188296728,1094.5616239353503,43.51532039,42.92289734,568000000.0,240000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7579,1979,SU,SU,28.197472,4.492693,27.082546,42.556034,Sudan,SDN,15.720409530053459,1093.9226882444027,31.50924514,35.57462311,196000000.0,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7580,1957,SU,SU,27.06897,4.881447,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7581,1977,SU,SU,27.38528,4.4734597,27.082546,42.556034,Sudan,SDN,19.988065598711703,1175.6760636174201,37.56659453,39.89015961,242000000.0,75600000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7582,1951,SU,SU,26.845028,4.5178266,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7583,1960,SU,SU,27.563137,4.322529,27.082546,42.556034,Sudan,SDN,,,32.292286,55.35292053,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7584,1986,SU,SU,27.674072,3.7959306,27.082546,42.556034,Sudan,SDN,9.848206583654925,997.030884273844,28.14253364,36.25104141,229000000.0,101000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7585,1958,SU,SU,27.51896,4.8455997,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7586,1994,SU,SU,27.647396,4.8149986,27.082546,42.556034,Sudan,SDN,7.415086242115447,1120.8116469647625,33.38245451,,279000000.0,142000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7587,2000,SU,SU,28.212126,4.786584,27.082546,42.556034,Sudan,SDN,10.89737111810995,1047.713376706334,41.84357945,41.8350029,538000000.0,209000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7588,1975,SU,SU,27.346115,4.656793,27.082546,42.556034,Sudan,SDN,19.795773619480354,1082.6565687374311,32.25476932,40.57144928,197000000.0,67900000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7589,2003,SU,SU,28.547958,6.491572,27.082546,42.556034,Sudan,SDN,11.665042818936177,1176.318421842291,47.08715479,39.28029251,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7590,1952,SU,SU,27.481441,4.883328,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7591,1993,SU,SU,27.76796,4.187957,27.082546,42.556034,Sudan,SDN,7.035135818728185,1112.5782109672577,33.86064552,,290000000.0,149000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7592,1956,SU,SU,26.914682,5.5449715,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7593,1996,SU,SU,27.882986,4.283112,27.082546,42.556034,Sudan,SDN,8.278672704572312,1156.3240800147046,35.73101038,43.76211166,352000000.0,179000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7594,1997,SU,SU,28.092987,4.0921736,27.082546,42.556034,Sudan,SDN,8.451317160352756,1190.6125244627385,37.10741151,46.8017807,411000000.0,183000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7595,1964,SU,SU,26.733286,5.386054,27.082546,42.556034,Sudan,SDN,,,30.17720384,46.0556488,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7596,1991,SU,SU,27.859589,3.8374171,27.082546,42.556034,Sudan,SDN,7.554447916201342,1087.370691442955,31.86897502,,229000000.0,140000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7597,1999,SU,SU,28.242378,4.6630654,27.082546,42.556034,Sudan,SDN,9.82990935574678,979.3831538087323,40.13392692,45.13910675,504000000.0,211000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7598,1967,SU,SU,26.795786,4.857156,27.082546,42.556034,Sudan,SDN,,,29.31776306,38.36545944,139000000.0,58700000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7599,1954,SU,SU,27.09852,5.4837976,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7600,1973,SU,SU,28.02353,3.9028459,27.082546,42.556034,Sudan,SDN,14.63745589470681,1102.5582715652945,26.59750619,44.88486862,169000000.0,51400000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7601,2004,SU,SU,28.7066,4.3708124,27.082546,42.556034,Sudan,SDN,,,48.60531665,35.42859268,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7602,1988,SU,SU,27.4534,5.4455667,27.082546,42.556034,Sudan,SDN,8.561825447170596,1026.2950937225592,30.7124795,,219000000.0,120000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7603,1959,SU,SU,26.928999,4.946108,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7604,1962,SU,SU,27.28366,5.276963,27.082546,42.556034,Sudan,SDN,,,32.94336725,55.03303146,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7605,1995,SU,SU,28.286919,4.7240777,27.082546,42.556034,Sudan,SDN,7.674431410754144,1142.7979485303742,34.54617198,,296000000.0,150000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7606,1950,SU,SU,26.793455,5.5970306,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7607,1980,SU,SU,28.23956,4.545221,27.082546,42.556034,Sudan,SDN,16.686977159752317,1047.9403513898735,30.96719495,32.85805511,186000000.0,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7608,1982,SU,SU,27.74485,3.7010264,27.082546,42.556034,Sudan,SDN,14.551749066225382,1065.4377344547045,32.97434081,36.90239334,257000000.0,102000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7609,1998,SU,SU,28.29633,4.866201,27.082546,42.556034,Sudan,SDN,8.839716296511844,1103.4673029687146,38.59318936,47.06362534,460000000.0,195000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7610,1989,SU,SU,26.800066,4.453189,27.082546,42.556034,Sudan,SDN,8.201193963188047,1029.5355360150998,32.77751804,,291000000.0,118000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7611,1970,SU,SU,27.426535,4.3842998,27.082546,42.556034,Sudan,SDN,15.320266399481318,984.2358701692177,29.71343416,43.61860275,167000000.0,54900000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7612,1953,SU,SU,26.986517,5.474505,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7613,1992,SU,SU,27.052977,4.249341,27.082546,42.556034,Sudan,SDN,7.318398694334315,1103.2546224121618,33.17284944,,285000000.0,138000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7614,1968,SU,SU,27.04029,4.549706,27.082546,42.556034,Sudan,SDN,,,29.16179492,36.80898285,132000000.0,58500000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7615,1983,SU,SU,27.81088,3.5653374,27.082546,42.556034,Sudan,SDN,11.611398681875796,983.4186503582877,32.57010798,33.72528839,235000000.0,115000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7616,1966,SU,SU,27.634878,4.730383,27.082546,42.556034,Sudan,SDN,,,29.61520887,38.36079407,138000000.0,60600000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7617,1978,SU,SU,27.655365,4.805334,27.082546,42.556034,Sudan,SDN,16.516231909848628,1137.5745544378306,34.24864425,38.95202255,224000000.0,70700000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7618,1985,SU,SU,27.941057,4.060032,27.082546,42.556034,Sudan,SDN,10.284212306881686,966.536249115483,27.35704674,33.54043579,196000000.0,109000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7619,2006,SU,SU,28.490814,11.502814,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7620,1969,SU,SU,27.996208,4.1555223,27.082546,42.556034,Sudan,SDN,,,28.81622182,39.63931656,141000000.0,56100000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7621,1955,SU,SU,27.188887,4.8926287,27.082546,42.556034,Sudan,SDN,,,,,,,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7622,1984,SU,SU,28.285402,2.7860434,27.082546,42.556034,Sudan,SDN,10.939377228429496,939.8548470016499,30.00754372,30.74932289,224000000.0,109000000.0,6.8918657,0.0,1.0,0.0,0.0,0.0,0.0,SU
7623,1984,SW,SW,5.7659655,6.543376,5.2816963,51.366516,Sweden,SWE,19.57236132284554,19028.003144203503,189564.2753,4.234072208,38500000000.0,352000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7624,1970,SW,SW,4.316971,6.137697,5.2816963,51.366516,Sweden,SWE,26.359855101730727,15685.724957738292,150764.2847,,34800000000.0,280000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7625,1961,SW,SW,6.4041843,6.4170504,5.2816963,51.366516,Sweden,SWE,24.56909888681498,11477.222888794504,108279.3287,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7626,1980,SW,SW,4.445179,6.9633236,5.2816963,51.366516,Sweden,SWE,21.750725666763287,18171.70208455102,177101.8366,4.140021801,33600000000.0,319000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7627,1994,SW,SW,5.7841415,6.2827563,5.2816963,51.366516,Sweden,SWE,18.683496210347293,20922.721665366298,207292.2481,2.671321392,36600000000.0,391000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7628,2000,SW,SW,7.0247245,5.6114407,5.2816963,51.366516,Sweden,SWE,21.15337982409089,25231.76994632232,250004.5071,1.878662705,36500000000.0,556000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7629,1989,SW,SW,6.9242167,5.1814494,5.2816963,51.366516,Sweden,SWE,24.083976749561863,21653.066206026317,213114.4604,3.573702335,39400000000.0,394000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7630,1951,SW,SW,5.639789,6.0076404,5.2816963,51.366516,Sweden,SWE,21.90402311361917,8567.959755080967,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7631,1987,SW,SW,3.5154972,6.204573,5.2816963,51.366516,Sweden,SWE,20.97864750030109,20665.29540348265,204421.5548,3.860334635,35800000000.0,377000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7632,1975,SW,SW,6.9985337,4.924993,5.2816963,51.366516,Sweden,SWE,24.873937228946136,17396.382755986586,168152.7855,5.480407238,34300000000.0,314000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7633,1978,SW,SW,4.499063,5.773041,5.2816963,51.366516,Sweden,SWE,18.855050811857218,17343.69762901717,168442.1223,4.59346056,32600000000.0,301000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7634,1952,SW,SW,4.5808907,6.3039236,5.2816963,51.366516,Sweden,SWE,20.66639685005567,8720.238315574688,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7635,1965,SW,SW,4.6150713,6.3342886,5.2816963,51.366516,Sweden,SWE,26.267554027271075,13498.161343704502,128221.3365,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7636,1993,SW,SW,5.410522,6.202869,5.2816963,51.366516,Sweden,SWE,16.73252713748524,20226.033934123927,200927.6662,2.595196962,37900000000.0,357000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7637,1964,SW,SW,5.555422,5.4048862,5.2816963,51.366516,Sweden,SWE,25.697456692623508,13102.460076623911,124678.6257,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7638,2002,SW,SW,6.2971387,3.7895715,5.2816963,51.366516,Sweden,SWE,19.129671908813314,25763.191612543073,256132.46,1.831330538,39200000000.0,574000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7639,2004,SW,SW,5.952786,5.4976745,5.2816963,51.366516,Sweden,SWE,19.17236680448584,27076.96325722763,268179.3507,1.806059122,39600000000.0,635000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7640,1979,SW,SW,4.2238164,6.672347,5.2816963,51.366516,Sweden,SWE,20.525030431435447,17945.149121034035,174530.5699,4.083648205,32500000000.0,317000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7641,1992,SW,SW,6.5572424,6.3414235,5.2816963,51.366516,Sweden,SWE,19.780146853303886,20880.224369680745,206215.1633,2.696924686,37500000000.0,362000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7642,1953,SW,SW,6.5404506,6.073092,5.2816963,51.366516,Sweden,SWE,20.079455006218073,8999.311943799901,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7643,1976,SW,SW,4.975329,5.027732,5.2816963,51.366516,Sweden,SWE,24.35348560329073,17656.570496940618,169332.6374,5.5110116,34300000000.0,318000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7644,1986,SW,SW,4.594864,6.571129,5.2816963,51.366516,Sweden,SWE,20.401476823450743,20016.97330301023,198383.8299,4.047678471,37900000000.0,366000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7645,2005,SW,SW,6.2394204,5.0737896,5.2816963,51.366516,Sweden,SWE,,,274446.5865,1.125678778,36100000000.0,655000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7646,1982,SW,SW,5.484664,5.860023,5.2816963,51.366516,Sweden,SWE,18.50793540613168,18129.672334078616,178636.0056,4.29978466,35800000000.0,312000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7647,1971,SW,SW,5.5418096,5.6059074,5.2816963,51.366516,Sweden,SWE,24.61348606378251,15686.618555866724,151154.859,5.676030636,37000000000.0,284000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7648,2003,SW,SW,5.959338,5.055309,5.2816963,51.366516,Sweden,SWE,19.41844061370365,26137.78739600523,259538.3074,1.804069042,39200000000.0,585000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7649,1967,SW,SW,5.86887,7.4460506,5.2816963,51.366516,Sweden,SWE,25.479741190002713,14013.009036049676,133003.3213,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7650,1955,SW,SW,4.7455688,5.1606975,5.2816963,51.366516,Sweden,SWE,22.337522673153014,9636.605466276113,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7651,1985,SW,SW,3.2733834,6.9530134,5.2816963,51.366516,Sweden,SWE,21.259907323298425,19530.16725355222,193465.1917,4.20030117,38200000000.0,361000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7652,1960,SW,SW,5.2867455,7.5467467,5.2816963,51.366516,Sweden,SWE,24.9559501895187,10955.09715857655,103005.9264,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7653,1958,SW,SW,4.586985,6.364554,5.2816963,51.366516,Sweden,SWE,22.354564341828123,10260.1025796854,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7654,1962,SW,SW,4.5730042,6.4731545,5.2816963,51.366516,Sweden,SWE,24.409056431052885,11884.82504880079,112263.6533,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7655,1998,SW,SW,5.4333906,5.2445617,5.2816963,51.366516,Sweden,SWE,20.219598765804037,23101.35701077023,229692.7151,2.220071793,34900000000.0,485000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7656,1973,SW,SW,5.890955,5.684906,5.2816963,51.366516,Sweden,SWE,23.005647390169237,16430.951974621406,159979.0541,4.745139122,36100000000.0,304000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7657,1983,SW,SW,5.9269886,6.2866073,5.2816963,51.366516,Sweden,SWE,18.192887637167107,18283.126568040792,181859.5445,4.256031036,37800000000.0,325000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7658,1974,SW,SW,6.4019995,6.696699,5.2816963,51.366516,Sweden,SWE,24.081593731267667,16924.31979945716,164609.9055,5.708268166,37800000000.0,309000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7659,1995,SW,SW,5.682729,6.000511,5.2816963,51.366516,Sweden,SWE,19.901168217938753,21645.597874900202,214160.917,2.708984613,36600000000.0,430000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7660,1977,SW,SW,5.115247,7.3558574,5.2816963,51.366516,Sweden,SWE,21.550390633997928,17270.48238515715,166023.988,5.028026581,32000000000.0,306000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7661,1988,SW,SW,5.6447353,6.9359646,5.2816963,51.366516,Sweden,SWE,21.911974313148196,21127.453044275117,208819.8832,3.684137821,35300000000.0,386000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7662,1966,SW,SW,4.400926,6.7153583,5.2816963,51.366516,Sweden,SWE,25.725236828769575,13686.754125535792,129661.6163,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7663,1972,SW,SW,5.9430795,5.436806,5.2816963,51.366516,Sweden,SWE,23.790173979070214,16002.833522846262,154157.6168,5.014456749,35600000000.0,289000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7664,1956,SW,SW,3.992543,5.3324614,5.2816963,51.366516,Sweden,SWE,22.03498212040757,9880.75190370876,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7665,1996,SW,SW,4.7887874,4.9890714,5.2816963,51.366516,Sweden,SWE,19.51596503522144,21857.21504124534,216737.9794,2.430175304,36300000000.0,438000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7666,2006,SW,SW,6.6719923,6.424774,5.2816963,51.366516,Sweden,SWE,,,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7667,1950,SW,SW,5.7060084,7.1036925,5.2816963,51.366516,Sweden,SWE,19.222807911491493,8440.524277857086,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7668,1991,SW,SW,5.9847426,5.8316746,5.2816963,51.366516,Sweden,SWE,20.61690520158629,21246.274168917196,209908.0496,2.943355799,38200000000.0,378000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7669,1963,SW,SW,4.6452503,5.9978776,5.2816963,51.366516,Sweden,SWE,24.18068370632893,12446.562970270388,117591.8722,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
